Ti,Al,Sn,Zr,Mo,Si,C,Nb,Hf,Ta,Cr,B,Mn,V,Co,Fe,Ni,W,Cu,Zn,Mg,Gd,Y,P,Ce,N,Er,Ca,Ge,Re,O,Ga,T,lnkp,,,,,,
0,0,0,0,0,1.07,0.298,0,0,0,13.7,0,0.418,0,0,84.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-3.976561527,,,,,,
0,0,0,0,0,1.22,0.295,0,0,0,13.2,0,0.403,0,0,84.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-4.479418981,,,,,,
0,0,0,0,0,1.42,0.319,0,0,0,13.1,0,0.42,0,0,84.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-5.152141256,,,,,,
0,0,0,0,0,1.54,0.296,0,0,0,13.5,0,0.416,0,0,84.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-11.58991451,,,,,,
0,0,0,0,0,2.48,0.278,0,0,0,12.9,0,0.395,0,0,83.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,-13.1869019,,,,,,
0,3.7,0,0,0,0,0,0,0,0,19.2,0,0,0,0,77.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,-12.70036897,,,,,,
0,3.8,0,0,0,0,0,0,0,0,19.2,0,0,0,0,76.99,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,1200,-12.61253825,,,,,,
0,3.9,0,0,0,0,0,0,0,0,19.2,0,0,0,0,76.86,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,1200,-12.32485618,,,,,,
0,3.8,0,0,0,0,0,0,0,0,19,0,0,0,0,76.83,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,1200,-11.01822922,,,,,,
0,30.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,-9.990506202,,,,,,
0,31.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.37,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,1200,-10.58558402,,,,,,
0,31.46,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,68.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,-10.58558402,,,,,,
0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,-9.361943799,,,,,,
0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,250,-9.817963281,,,,,,
0,0.45,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.55,0,0,0,0,0,0,0,0,0,0,0,0,250,-10.65755315,,,,,,
0,0.6,99.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,-10.9886645,,,,,,
0,7.9,0,0,0,0,0,0,0,0,21.1,0,0,0,38.174,0,32.8,0,0,0,0,0,0.026,0,0,0,0,0,0,0,0,0,1000,-14.62654078,,,,,,
95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,-14.08406866
94.7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,600,-14.68276592
94.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,600,-14.69247241
94.3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,600,-15.17631653
93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,-14.47127333
93.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,600,-14.76098039
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,600,-14.2294893
92.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,600,-15.18666806
95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,-11.32720137
94.7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,700,-11.51506475
94.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,700,-11.91053997
94.3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,700,-11.7693841
93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,-10.37878517
93.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,700,-11.62573253
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,700,-11.43704834
92.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,700,-11.80493823
95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,-5.485394212
94.7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,800,-8.071661574
94.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,800,-8.280612327
94.3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,800,-8.280809677
93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,-6.606392219
93.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,800,-8.246677624
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,800,-8.141167193
92.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,800,-8.579962612
